店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
ka84KIi59XwTOE2z,阿嬷手作(迪士尼小镇店),358条评价,￥30,茶饮果汁,迪士尼,https://www.dianping.com/shop/ka84KIi59XwTOE2z,https://p0.meituan.net/biztone/f5e890072bd0aaaa8a2a024f8aa3bfee95449.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k9duB7ERUreULETx,西郊5号·Maggie 5,2805条评价,￥1042,上海本帮菜,北新泾/淞虹路,https://www.dianping.com/shop/k9duB7ERUreULETx,https://p0.meituan.net/biztone/19f4b268ce811f0ca7c70d79efa2701b627309.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
ZiGoAm3zRVAhbKZP,DRUNK BAKER(金桥国际店),212条评价,￥38,甜品,金杨地区,https://www.dianping.com/shop/ZiGoAm3zRVAhbKZP,https://p0.meituan.net/biztone/a4bb4b30e5bbb4296c688c3efce86854200792.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l2daTyQFf0NQGbuI,Double Space(智慧湾店),234条评价,￥122,西餐,宝山区,https://www.dianping.com/shop/l2daTyQFf0NQGbuI,http://p0.meituan.net/biztone/1469773138_1694414506923.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4QAS8uKGzrVLXft,阿嬷手作(上海西岸梦中心店),714条评价,￥29,茶饮果汁,龙华/西岸,https://www.dianping.com/shop/l4QAS8uKGzrVLXft,https://p0.meituan.net/biztone/f5e890072bd0aaaa8a2a024f8aa3bfee95449.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l5v4lLNwyEpuz86J,申井冰店·日式甜品(世博源店),1692条评价,￥35,冰淇淋,世博源,https://www.dianping.com/shop/l5v4lLNwyEpuz86J,http://p1.meituan.net/biztone/1036122738_1702895288784.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
HaTtdeebVXm2m4Fp,RollING,199条评价,￥52,甜品,莘庄,https://www.dianping.com/shop/HaTtdeebVXm2m4Fp,https://p0.meituan.net/biztone/cff44d8e67f83e64b70a4ee4300f15eb98871.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G72XQdeVQuoctzjn,BARNCOOK手工披萨(云间粮仓店),736条评价,￥77,西餐,松江镇,https://www.dianping.com/shop/G72XQdeVQuoctzjn,http://p0.meituan.net/merchant/1700aa74d9237dfdc40a6a322104850d369138.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
l2p0DYPdbmvAbshQ,零度码头(丰尚国际生活中心店),988条评价,￥154,西餐,华漕,https://www.dianping.com/shop/l2p0DYPdbmvAbshQ,http://p0.meituan.net/merchant/5b0065b153d2aa45be50b0c8ef2a3a26187175.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k8CXItmmGYFQuoS3,KUMO KUMO(南翔印象城店),518条评价,￥40,甜品,南翔,https://www.dianping.com/shop/k8CXItmmGYFQuoS3,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l1VqYlJB25nrE7xJ,Shake Shack(青浦奥莱店),3550条评价,￥75,西式快餐,赵巷镇,https://www.dianping.com/shop/l1VqYlJB25nrE7xJ,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l3zKRuezAmnvtFYT,KUMO KUMO(宝山龙湖天街店),210条评价,￥40,甜品,宝山区,https://www.dianping.com/shop/l3zKRuezAmnvtFYT,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
