店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k5Iw3jCorLIaBinC,夏序sasu gelato,1384条评价,￥37,冰淇淋,清河坊/南宋御街,https://www.dianping.com/shop/k5Iw3jCorLIaBinC,http://p0.meituan.net/poipicadd/49ef1520c42e5aed3d5eb323885f1bd6352926.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4QPyeDrfEvhFlvW,波比艾斯(杭州大悦城甜品站),48条评价,￥19,冰淇淋,北大桥/大悦城,https://www.dianping.com/shop/k4QPyeDrfEvhFlvW,https://img.meituan.net/content/9b9b7a1d5bbd8e5839b0e497b413050e112599.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
j9rjg5CznHtZ5mV2,扶芮FrescoGelato(湖滨银泰C区店),278条评价,￥29,冰淇淋,湖滨/解百商厦,https://www.dianping.com/shop/j9rjg5CznHtZ5mV2,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k3EpsEUbwbIekcG3,扶芮FrescoGelato(萧山万象汇店),352条评价,￥27,冰淇淋,万象汇,https://www.dianping.com/shop/k3EpsEUbwbIekcG3,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8NJgt97EhCy1HBv,BLUE BOOT 小蓝靴,15条评价,￥0,综合清吧,大兜路历史文化街,https://www.dianping.com/shop/l8NJgt97EhCy1HBv,https://p1.meituan.net/poiugc/10cc89ac8d24cb5992e65256909c3068203218.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H2L0fnleiWjW0X0C,扶芮FrescoGelato(滨江龙湖店),176条评价,￥28,冰淇淋,龙湖滨江天街,https://www.dianping.com/shop/H2L0fnleiWjW0X0C,https://img.meituan.net/content/64ce946eb54f43ae0cea0eb24a9a806d405660.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1ewS3YxbroFL7JN,冷场(碧桂园店),33条评价,￥20,冰淇淋,千岛湖风景区,https://www.dianping.com/shop/G1ewS3YxbroFL7JN,http://p0.meituan.net/merchant/4a11b5b384f4262d8cbc3326d6841559216131.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l6WGYC2wZ7uWgax2,GODIVA(万象城店),1817条评价,￥52,冰淇淋,钱江新城/四季青,https://www.dianping.com/shop/l6WGYC2wZ7uWgax2,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k3B17UWwdKCeNdq1,寒酥山·绵绵冰·甜品,218条评价,￥34,冰淇淋,大兜路历史文化街,https://www.dianping.com/shop/k3B17UWwdKCeNdq1,https://p1.meituan.net/poiugc/bfe29f4f35443fdedb0341c10ede7a0b71870.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
kaJ0o8aZy7qN6tCe,Migo,414条评价,￥39,甜品,良渚,https://www.dianping.com/shop/kaJ0o8aZy7qN6tCe,http://p0.meituan.net/merchant/4ef99298bf57c93652ebbb2d9480a9b0312111.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
