店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H9hW5H2zzgIGldwa,Gelato Combo,2条评价,￥0,冰淇淋,荃湾/青衣,https://www.dianping.com/shop/H9hW5H2zzgIGldwa,http://p1.meituan.net/poipicadd/2520187a28226c6fdae5761fbed72eca97805.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1K3WoYGMjmDIKrp,Cream Smoothies,2条评价,￥0,冰淇淋,油麻地/佐敦,https://www.dianping.com/shop/G1K3WoYGMjmDIKrp,http://qcloud.dpfile.com/pc/uACCLV9HMAQUUGCJDyEGw_Zl5xsubdI0FWMECBMmqtjR7Vgtxuf-v_GOtsJd4pCAbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
H7aGusUuaJAZMULE,Venchi(合和中心店),20条评价,￥77,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/H7aGusUuaJAZMULE,http://qcloud.dpfile.com/pc/M0slgYPgIc8GH9XUPX4ydZ4ydtpIs4LMH5E0yu7Wm36apVdUVA3Vqhy5e0GNVh2HbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
kazuYBDQXxoCKMZz,富豪雪糕车,422条评价,￥10,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/kazuYBDQXxoCKMZz,http://qcloud.dpfile.com/pc/K-117YI4yRo5J-3WnDyuF0mra129qtTRy-C3BBSU2k6eUTpyRvj2azXvAQnE7eVvbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
H7rX5NFdmgm3BP23,牛奶冰室(銅鑼灣廣場),734条评价,￥72,更多美食,湾仔/铜锣湾,https://www.dianping.com/shop/H7rX5NFdmgm3BP23,http://qcloud.dpfile.com/pc/xfzt5uQIArM0PmbZ5kfEjUhgXwjo_7Mf7HKO9_iS1itFEh9gDnVrGIULq943m8ZxbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l1vsNcjpPZaL2XhA,哈根达斯(iSQUARE国际广场店),56条评价,￥58,冰淇淋,尖沙咀,https://www.dianping.com/shop/l1vsNcjpPZaL2XhA,http://qcloud.dpfile.com/pc/6lVz-qiYBd_aOcxLuPIn1fqyFJHR4o6p_Ng50O8Jyss9thrOHKCZqVapCs44Fv_zbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
H53AlmjTyRVtmP3w,Hello Molly Gelato,12条评价,￥60,冰淇淋,中环/上环,https://www.dianping.com/shop/H53AlmjTyRVtmP3w,http://qcloud.dpfile.com/pc/BH3H3R9fRhKbiD9mmfPUe6auzW8vQ3VgTaS9DlcrJr55A1dtNM723PBv4iYRCNuIbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l5lE3ULOhSzS6EoE,蜜雪冰城(旺角),64条评价,￥12,奶茶/果汁,旺角/太子,https://www.dianping.com/shop/l5lE3ULOhSzS6EoE,http://qcloud.dpfile.com/pc/Hsd3jC0IcNENzCFGuhuIBvgACiwS122JEIeAFCl8UEMW2o0Pn5aTguX_PQEudt5rbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
l3h7GdiOsWqyXYSU,BASAO tea(湾仔月街店),85条评价,￥66,茶馆,湾仔/铜锣湾,https://www.dianping.com/shop/l3h7GdiOsWqyXYSU,http://qcloud.dpfile.com/pc/h6ZRnOqLAmx3tU6OWORU4Rmw9DLUh6QRDkGm9tZvkQRKRdhXVHTmUsh3r_s-B_b-bKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
k6vsyYTWIscPdnEB,Godiva(旺角店),96条评价,￥48,特产手信,旺角/太子,https://www.dianping.com/shop/k6vsyYTWIscPdnEB,http://qcloud.dpfile.com/pc/IK8qHepE9An1F6S4-YqJZ9ZEtYZTHvaI-M8K1UvvARlwtZZltfti6_weL8P92IzzbKcq9vnEaGy3xLEf-_v_oA.jpg,5.0
