店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l9iUlo0rkrMpMpi1,满记甜品(伊势丹店),818条评价,￥41,甜品,经济开发区,https://www.dianping.com/shop/l9iUlo0rkrMpMpi1,https://p0.meituan.net/biztone/ed1aa032953a0e3ade8691f58a477910675189.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G40yQS36UHXDnafV,Godiva(南开大悦城店),3986条评价,￥52,冰淇淋,大悦城,https://www.dianping.com/shop/G40yQS36UHXDnafV,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EEX01vxb0ysNSnF3,肯德基(辛庄永旺店),344条评价,￥29,西式快餐,永旺商圈,https://www.dianping.com/shop/EEX01vxb0ysNSnF3,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H8NXNEsc3qgUorj0,Apollo Planet 阿波罗星球冰淇淋(爱琴海店),198条评价,￥30,甜品,上杭路街/河东万达,https://www.dianping.com/shop/H8NXNEsc3qgUorj0,https://p0.meituan.net/biztone/62ae84e125078fb679512438e48e3924654923.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k8XlALT38h5CS6xE,KUMO KUMO(天津龙湖梅江天街店),258条评价,￥27,冰淇淋,梅江小区,https://www.dianping.com/shop/k8XlALT38h5CS6xE,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l1AKeWzcLhuThDmf,DQ·蛋糕·冰淇淋(天津西青大悦汇A馆2F店),1774条评价,￥18,冰淇淋,中北镇,https://www.dianping.com/shop/l1AKeWzcLhuThDmf,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G6d4Xkq8JGsUiwMe,DQ·蛋糕·冰淇淋(天津佛罗伦萨小镇店),2483条评价,￥20,冰淇淋,佛罗伦萨小镇,https://www.dianping.com/shop/G6d4Xkq8JGsUiwMe,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4trac4RlprvveG9,GODIVA(天津佛罗伦萨小镇店),493条评价,￥53,冰淇淋,佛罗伦萨小镇,https://www.dianping.com/shop/k4trac4RlprvveG9,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l6He5Hv30P9pavo3,禾庵(熙悦汇店),583条评价,￥23,饮品店,密云路,https://www.dianping.com/shop/l6He5Hv30P9pavo3,http://p0.meituan.net/merchant/b847a8a2a231d26a6118b6d45b73a60645371.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G5ymtDYX6AWyMGBt,% Arabica阿拉比卡咖啡(恒隆广场店),387条评价,￥45,咖啡厅,和平路,https://www.dianping.com/shop/G5ymtDYX6AWyMGBt,https://img.meituan.net/content/9706f9949df373995f15a7d67c20a3d2205079.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H5Pguo2K8s8sZOsv,Apollo Planet阿波罗星球冰淇淋(大港万达店),107条评价,￥26,冰淇淋,大港城区,https://www.dianping.com/shop/H5Pguo2K8s8sZOsv,https://p0.meituan.net/biztone/62ae84e125078fb679512438e48e3924654923.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H1DnkKBZ7QRzQGTl,DQ·蛋糕·冰淇淋(津南永旺店),3081条评价,￥18,冰淇淋,永旺商圈,https://www.dianping.com/shop/H1DnkKBZ7QRzQGTl,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H3uj0DCCLykZwdze,DQ·蛋糕·冰淇淋(滨海万达店),2288条评价,￥21,冰淇淋,滨海新区,https://www.dianping.com/shop/H3uj0DCCLykZwdze,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
HaeKVU6FrCW40kQB,如饴富食,2129条评价,￥35,冰淇淋,五大道,https://www.dianping.com/shop/HaeKVU6FrCW40kQB,http://p0.meituan.net/poipicadd/1c32e016b3de381624ae7cb1e8f49fe7259163.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1ryJyD2M2ezhFKs,Apollo Planet阿波罗星球冰淇淋(陆家嘴店),45条评价,￥30,冰淇淋,大丰路,https://www.dianping.com/shop/G1ryJyD2M2ezhFKs,https://p0.meituan.net/biztone/62ae84e125078fb679512438e48e3924654923.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
laVRymIsAJyvAvPF,八喜冰淇淋蛋糕(东丽店),249条评价,￥138,面包烘焙,东丽区,https://www.dianping.com/shop/laVRymIsAJyvAvPF,https://img.meituan.net/content/9352ec6a1e22ffc316fae51911e3e4f3197374.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H5EshiqYeM6lFzru,KUMO KUMO(天津爱琴海店),93条评价,￥39,甜品,上杭路街/河东万达,https://www.dianping.com/shop/H5EshiqYeM6lFzru,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k6Y1WOclKNCx5QTG,罗曼林冰淇淋(塘沽万达广场店),92条评价,￥15,冰淇淋,滨海新区,https://www.dianping.com/shop/k6Y1WOclKNCx5QTG,https://img.meituan.net/content/a3c71b1ce9733fcb7641c9992e7935b973514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
F5d7xUD4asrSh7ij,Apollo Planet阿波罗星球冰淇淋(鲁能城店),70条评价,￥29,冰淇淋,水上/天塔,https://www.dianping.com/shop/F5d7xUD4asrSh7ij,https://p0.meituan.net/biztone/62ae84e125078fb679512438e48e3924654923.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H9V2fKtuNj7SfgCC,肯德基(新佛罗伦萨店),864条评价,￥44,西式快餐,佛罗伦萨小镇,https://www.dianping.com/shop/H9V2fKtuNj7SfgCC,http://p0.meituan.net/biztone/1454822468_1681525004008.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1xdBPxKcU8RpI7O,肯德基(东丽万达广场店),251条评价,￥32,西式快餐,东丽开发区,https://www.dianping.com/shop/H1xdBPxKcU8RpI7O,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k2sKAw5q7FyGgLfV,TIPTOP冰淇淋(万象城店),375条评价,￥28,冰淇淋,文化中心,https://www.dianping.com/shop/k2sKAw5q7FyGgLfV,http://p0.meituan.net/biztone/3be8dfe41bbdcdd76ad506e17dd55966402664.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k3FJ2Vov85NthZL6,肯德基(永旺店),387条评价,￥31,西式快餐,开发区永旺,https://www.dianping.com/shop/k3FJ2Vov85NthZL6,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7DEWyZ7cT7pdSHg,KuKu Summer冰室,247条评价,￥33,冰淇淋,和平路,https://www.dianping.com/shop/G7DEWyZ7cT7pdSHg,http://p1.meituan.net/merchant/f031c19aa01c592450ca57d0769612c8307066.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
lalvcAfFs3S9qqZU,肯德基(友谊南路店),598条评价,￥31,西式快餐,大寺,https://www.dianping.com/shop/lalvcAfFs3S9qqZU,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k3Tb4ioK6zAdPqiu,% Arabica阿拉比卡咖啡(南开大悦城店),1581条评价,￥45,咖啡厅,大悦城,https://www.dianping.com/shop/k3Tb4ioK6zAdPqiu,http://p0.meituan.net/biztone/189756977_1706247050347.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k4Zf8lKF5xPdKGK8,哈根达斯(西青大悦汇店),127条评价,￥53,冰淇淋,西青区,https://www.dianping.com/shop/k4Zf8lKF5xPdKGK8,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
if5OwA9Aj0qqO6Tb,KUMO KUMO(天津首店),2448条评价,￥41,面包烘焙,大悦城,https://www.dianping.com/shop/if5OwA9Aj0qqO6Tb,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l31PFzAEQjrH7vzD,肯德基(曹庄店),769条评价,￥31,西式快餐,中北镇,https://www.dianping.com/shop/l31PFzAEQjrH7vzD,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EkvKPGcLrj3zLPZQ,GODIVA(万象城店),2874条评价,￥53,冰淇淋,文化中心,https://www.dianping.com/shop/EkvKPGcLrj3zLPZQ,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
