店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H22o8Ttz5HW2pzbJ,翠贝卡&Mama Kelly Brunch Coffee(江宁店),1254条评价,￥108,西餐,百家湖,https://www.dianping.com/shop/H22o8Ttz5HW2pzbJ,https://p0.meituan.net/biztone/5a5b68c3bbdcb4fe652c2a9b069c9173648194.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k9bHcbrQR5I5NY4C,喜识.冰糖葫芦(仙林金鹰店),502条评价,￥18,冰淇淋,仙林大学城,https://www.dianping.com/shop/k9bHcbrQR5I5NY4C,https://img.meituan.net/content/41d9ead24bb989c348a21dafd9e4b2f068689.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
HaNpMHnjMmdSrE94,枯川咖啡,185条评价,￥20,咖啡厅,南京南站/喜马拉雅,https://www.dianping.com/shop/HaNpMHnjMmdSrE94,https://p0.meituan.net/biztone/8a3664768c772a892f053c2b335349c9480540.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H1nWc318FjnYONJ8,GANSO元祖食品(紫荆广场店),792条评价,￥32,面包烘焙,紫荆广场/宜家,https://www.dianping.com/shop/H1nWc318FjnYONJ8,https://img.meituan.net/content/dce50d656d0d4b6d639272751eb255c968211.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5xQuRHzBbmlYv3f,别走·甜品&Gelato,3054条评价,￥37,甜品,苜蓿园,https://www.dianping.com/shop/H5xQuRHzBbmlYv3f,https://p0.meituan.net/biztone/1eefc9f2057f1d3a57f94150b16f8a8a99873.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
kacXPoORPDRK0nxz,麦当劳(虹悦城店),2623条评价,￥27,西式快餐,虹悦城,https://www.dianping.com/shop/kacXPoORPDRK0nxz,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6UTnACVEm8xd0Jt,牛排家(南京万象天地店),4887条评价,￥281,牛排,夫子庙地区,https://www.dianping.com/shop/G6UTnACVEm8xd0Jt,https://img.meituan.net/content/04990f9371dff11d8ef7a81f76e47a11479338.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
j6gluDyWoxdxnNER,蝉·山间茶餐厅(享堂水库店),1247条评价,￥111,私房菜,浦口区,https://www.dianping.com/shop/j6gluDyWoxdxnNER,http://p0.meituan.net/biztone/906731754_1640491356198.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
kalQBBBShwnYMSFy,肯德基(岱山店),363条评价,￥29,西式快餐,岱山新城,https://www.dianping.com/shop/kalQBBBShwnYMSFy,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k319dvMlE7EJ9tZi,鮨扇·YISHAN料理·焼鳥(九龙湖店),1254条评价,￥264,日本料理,九龙湖滨天地,https://www.dianping.com/shop/k319dvMlE7EJ9tZi,http://p0.meituan.net/biztone/1423074305_1725527389548.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
G8HwxHYstI15gPBU,汉堡王(新城市广场店),1305条评价,￥27,西式快餐,草场门/龙江,https://www.dianping.com/shop/G8HwxHYstI15gPBU,https://img.meituan.net/content/29345cf76350d7d96a091dee5e469017164687.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6TGURrEAikhpxtB,麦当劳(五塘广场地铁站店),642条评价,￥28,西式快餐,幕府西路,https://www.dianping.com/shop/G6TGURrEAikhpxtB,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k7MugZbFbNPGxzCc,南师大仙林校区东区食堂,302条评价,￥15,快餐简餐,仙林大学城,https://www.dianping.com/shop/k7MugZbFbNPGxzCc,http://qcloud.dpfile.com/pc/1sHBgH3t91mcVtuvTJwldUdTvPo7FmUzUxXLoVsfuF1QrkDYcjhmt0p6K-CN4GKZbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
iCUS8sfiRyqXn2xO,麦当劳(万达茂店),567条评价,￥31,西式快餐,摄山,https://www.dianping.com/shop/iCUS8sfiRyqXn2xO,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8AhGXNx7tYP7meh,嘻游记·厚切烤肉(金鹰世界店),4997条评价,￥103,融合烤肉,奥体中心,https://www.dianping.com/shop/l8AhGXNx7tYP7meh,https://img.meituan.net/content/2586b9e9acd9720c546c7d1ee2a326fa192107.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H1GN8cGTI8RwBZ2w,德合禧狮(南京德基店),6023条评价,￥158,新加坡菜,新街口/德基广场,https://www.dianping.com/shop/H1GN8cGTI8RwBZ2w,https://img.meituan.net/content/286f7c4a057c5e7863411a7b6afc3a561938671.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
HaKDYt12C8nIpKID,滨寿司(新街口中央商场店),1925条评价,￥86,日本料理,新街口/德基广场,https://www.dianping.com/shop/HaKDYt12C8nIpKID,https://img.meituan.net/content/bd94388b7dc896dbc49130327d2f747491641.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
