店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G23Zrxm4E03ZS2hW,雉山冷饮,2条评价,￥0,冰淇淋,桂林站,https://www.dianping.com/shop/G23Zrxm4E03ZS2hW,http://qcloud.dpfile.com/pc/JHaCBO1SUhcDUJZaN_g_xIubQlIc6PT0T_ep5cIg1h0GCpAmG00QbfT4vCCBj7njbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
G1X96NHQzr81rezn,云舍遇见咖啡餐吧,43条评价,￥27,咖啡厅,遇龙河景区,https://www.dianping.com/shop/G1X96NHQzr81rezn,https://p0.meituan.net/biztone/287f00daf96c58571c12059ce7d045be374541.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k9Qrrq3EgkNprfjd,沐心烘焙·甜心对白(临桂店),62条评价,￥49,面包烘焙,临桂区中心城区,https://www.dianping.com/shop/k9Qrrq3EgkNprfjd,https://p0.meituan.net/biztone/e6bcd66578ed81e87f740fae4cd83e40291989.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
GaIkCrH7zlp5h1he,破蛋日生日蛋糕(清华园店),17条评价,￥8,面包烘焙,西山公园,https://www.dianping.com/shop/GaIkCrH7zlp5h1he,https://img.meituan.net/content/e90904bf3f180c02ca61cc33c56793c61126391.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G4mYBzA6XxYKlNsp,序甜蛋糕(冰淇淋·动物奶油·生日蛋糕·桂林店),-,￥0,面包烘焙,广西师大/三里店广场,https://www.dianping.com/shop/G4mYBzA6XxYKlNsp,https://p0.meituan.net/biztone/4d3cce8e2ebee29302d37257ca43500c180475.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
H3HSyXUuxpLdXACh,Dance cream舞动奶油生日蛋糕(七星店),30条评价,￥72,面包烘焙,会展中心/甲天下广场,https://www.dianping.com/shop/H3HSyXUuxpLdXACh,https://img.meituan.net/content/1e5b50121db6dbbd3764f574b559804471369.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k5Zrf5miqdMLeAYM,宜品丰(包子.饺子.粥.棠棣之华店),10条评价,￥6,快餐简餐,万达广场,https://www.dianping.com/shop/k5Zrf5miqdMLeAYM,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l12RMFXiHbLW2XwP,宜品丰·包子.饺子.粥(施家园2店),-,￥20,快餐简餐,会展中心/甲天下广场,https://www.dianping.com/shop/l12RMFXiHbLW2XwP,http://p1.meituan.net/poipicadd/b0a7054507fc9e9332c2e550ecafbbdc135585.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
l4rL3ABuYkozn4gj,过路人台湾饭团(一中店),181条评价,￥14,快餐简餐,广西师大/三里店广场,https://www.dianping.com/shop/l4rL3ABuYkozn4gj,http://p0.meituan.net/dealwatera/b69f6c57e5ed3c4a727a6f6f4102d703394486.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G9R2xYcIkmsELmJP,打包愿望·生日蛋糕(甲天下广场店),724条评价,￥73,面包烘焙,会展中心/甲天下广场,https://www.dianping.com/shop/G9R2xYcIkmsELmJP,http://p0.meituan.net/content/98e8a01e3fe85df94b6d1f6bff2928dd539095.gif%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
Fd9ujkXacgJp1nvg,有滋味(大榕树店),5条评价,￥16,快餐简餐,十里画廊,https://www.dianping.com/shop/Fd9ujkXacgJp1nvg,http://p0.meituan.net/xianfu/296aa3b8826b241194f746a4eca89a8e372322.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
GaT7PgnedS2oNzUo,小沫优焙熊·创意生日蛋糕定制(瓦窑店),439条评价,￥17,面包烘焙,红街商业街,https://www.dianping.com/shop/GaT7PgnedS2oNzUo,https://img.meituan.net/content/06c20472be29bece2ed8a3d55acae211571588.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G4e6plSMGsaF4Ir0,YZ工匠坊烘焙(七星总店),154条评价,￥72,面包烘焙,会展中心/甲天下广场,https://www.dianping.com/shop/G4e6plSMGsaF4Ir0,https://p0.meituan.net/biztone/f3dea4ffd9cc3fdf1a22b5d68dac64da282086.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H2hfZzx2P7NHKaBp,糕小爱·动物奶油生日蛋糕定制(世纪大道店),246条评价,￥50,面包烘焙,临桂区中心城区,https://www.dianping.com/shop/H2hfZzx2P7NHKaBp,https://img.meituan.net/content/d6b54be3f8f6d3af8cf4f46ca17006ea97516.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H5k9fkFLDcUaN8pO,田喏米糖·纯动物奶油生日蛋糕(临桂店),45条评价,￥65,面包烘焙,临桂区中心城区,https://www.dianping.com/shop/H5k9fkFLDcUaN8pO,http://p1.meituan.net/merchant/c35154742b3062c601a6b11e6519f832266286.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H6yiLGfm5SNduQxD,宜品丰(丽君店),11条评价,￥11,快餐简餐,中心广场/两江四湖,https://www.dianping.com/shop/H6yiLGfm5SNduQxD,https://img.meituan.net/msmerchant/e2ca068e982719b6ae70cd02855a987151456.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H5hfuDVKF8VCXexV,宜品丰(安厦店),6条评价,￥11,快餐简餐,红街商业街,https://www.dianping.com/shop/H5hfuDVKF8VCXexV,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
