店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l2HV3GwsitzBqpy9,the Roll'ING手作瑞士卷专门店(重庆首店),834条评价,￥44,甜品,龙湖时代天街,https://www.dianping.com/shop/l2HV3GwsitzBqpy9,https://img.meituan.net/content/40ac5bce93fc02f0183d266e98515031133884.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l7eXz6fPQpMn6DwW,DQ动物奶油冰淇淋蛋糕(渝北店),3条评价,￥0,冰淇淋,大竹林,https://www.dianping.com/shop/l7eXz6fPQpMn6DwW,http://p0.meituan.net/poipicadd/840a1f9919cfad36d701fb1089db3dae133360.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H4UGP9sjE7A3b3Lr,肯德基(北碚吾悦 KFC店),61条评价,￥24,西式快餐,老城区/天奇广场,https://www.dianping.com/shop/H4UGP9sjE7A3b3Lr,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
FLpMfsev4rPsF04a,Don Nino意式创意冰淇淋·咖啡(金沙天街店),476条评价,￥25,冰淇淋,三峡广场,https://www.dianping.com/shop/FLpMfsev4rPsF04a,https://img.meituan.net/content/d3e556c5b765ad0b7bbc39017b0b49e5857606.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l7WcCueRaKstpfok,鞠婆婆·绵绵冰,108条评价,￥14,冰淇淋,兴龙湖,https://www.dianping.com/shop/l7WcCueRaKstpfok,https://p0.meituan.net/biztone/7ba6143624a8a29106c0675934cd0b261029710.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l3OwO2fxXwplmlyT,相思蜜哒·牛奶雪冰(重庆时代天街店),267条评价,￥30,甜品,龙湖时代天街,https://www.dianping.com/shop/l3OwO2fxXwplmlyT,https://p0.meituan.net/biztone/47ca33f94619b92c0440c48bcb7b23e1315564.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H8pEW6SU795xZPLw,还山GELATO冰淇淋(金山意库店),51条评价,￥24,冰淇淋,北部新区,https://www.dianping.com/shop/H8pEW6SU795xZPLw,https://p0.meituan.net/biztone/7ad554228cd748e21def8eadff7a3962419608.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1UwAY9dTg36lm5k,DQ·蛋糕·冰淇淋(高新天街店),38条评价,￥26,冰淇淋,微电园,https://www.dianping.com/shop/G1UwAY9dTg36lm5k,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H8TKtM6ZCFeWQo5w,DQ·蛋糕·冰淇淋(金沙天街店),730条评价,￥25,冰淇淋,沙坪坝/重庆大学,https://www.dianping.com/shop/H8TKtM6ZCFeWQo5w,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1nZ3KAobQcT2BwA,DQ·蛋糕·冰淇淋(观音桥大融城店),28条评价,￥29,冰淇淋,观音桥,https://www.dianping.com/shop/H1nZ3KAobQcT2BwA,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
F3r1ZUgoVRiyPzQd,茶颜悦色(龙湖U城天街店),181条评价,￥17,茶饮果汁,龙湖U城天街,https://www.dianping.com/shop/F3r1ZUgoVRiyPzQd,http://qcloud.dpfile.com/pc/jEFIb73heriZXnlAxwoc27Hvha9yE4xzAdAk9yBmwMJ17POIaMMhM190jtiwP-sPbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
