店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k8qJmtX99all0yrr,必胜客(新友好店),133条评价,￥55,比萨,友好,https://www.dianping.com/shop/k8qJmtX99all0yrr,https://img.meituan.net/content/6ff9e7386f45f9ee15e042cc1792cf5551021.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
FRbWyPZVXWegRoXZ,半糖·Cake私房蛋糕(御园世家店),118条评价,￥104,面包烘焙,亚欧国际会展中心,https://www.dianping.com/shop/FRbWyPZVXWegRoXZ,http://p0.meituan.net/merchant/bace4f4ddbe919633e425ee60031584575293.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G9lXDKKQ6ovDsd9B,希梵尼Cake动物奶油·蛋糕·甜品(会展中心店),92条评价,￥25,甜品,亚欧国际会展中心,https://www.dianping.com/shop/G9lXDKKQ6ovDsd9B,https://img.meituan.net/content/1904fbd1e0daa5fa7a50885c55e54eb2281844.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k7ngo8nnIOrsZhug,希梵尼Cake动物奶油·蛋糕·甜品(经开店),171条评价,￥28,甜品,万达广场,https://www.dianping.com/shop/k7ngo8nnIOrsZhug,https://img.meituan.net/content/1904fbd1e0daa5fa7a50885c55e54eb2281844.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l7Qd5b8nWycRpKNr,糕调儿低甜糕点(经开万达店),94条评价,￥28,小吃面食,万达广场,https://www.dianping.com/shop/l7Qd5b8nWycRpKNr,http://p0.meituan.net/biztone/876354606_1701083369405.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
l6f4exlJAgcZmc4J,9.9牛排自助餐厅(高新万达店),544条评价,￥78,牛排自助,三宫六队,https://www.dianping.com/shop/l6f4exlJAgcZmc4J,https://img.meituan.net/content/0675d980bf29638dad92b95dce2e55c71033819.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6DRVkC78zCTGT36,百富烤霸 烤鸡汉堡(医学院店),4390条评价,￥27,快餐简餐,新医路,https://www.dianping.com/shop/G6DRVkC78zCTGT36,http://p0.meituan.net/merchant/7e9d049693d892280974f5f3b1d6dc90280976.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l1O7Xdv78ybRB11t,必胜客(北京中路店),401条评价,￥55,比萨,铁路局,https://www.dianping.com/shop/l1O7Xdv78ybRB11t,https://img.meituan.net/content/6ff9e7386f45f9ee15e042cc1792cf5551021.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaL0iSnSIsDMfoK3,张大师鸭爪爪特色火锅(新民东街店),1085条评价,￥54,干锅/香锅,南湖路,https://www.dianping.com/shop/HaL0iSnSIsDMfoK3,https://img.meituan.net/content/b0b18f959920d0ea7eae07d50fd36610240792.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4bl5dPNlkXd5dO2,王氏王艳丽麻辣王(南湖店),360条评价,￥81,串串香,南湖路,https://www.dianping.com/shop/G4bl5dPNlkXd5dO2,https://p0.meituan.net/biztone/06bec4d669f8f01c718584bd17272a8c205024.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
