店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l1ItMkjhb3QuS2Cq,阿薇拉意大利手工冰淇淋,2条评价,￥0,冰淇淋,红旗街,https://www.dianping.com/shop/l1ItMkjhb3QuS2Cq,http://p0.meituan.net/poipicadd/38b04c4ad2a4c4942d6635d8febd9698100096.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H3Xm3QoREfTxWWur,纯享家·冰淇淋·动物奶油生日蛋糕(榆树店),-,￥69,冰淇淋,榆树市,https://www.dianping.com/shop/H3Xm3QoREfTxWWur,http://p0.meituan.net/content/a5fe8a1cef6cfec2eb06157ebbfad65f331926.gif%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
HaitdMOBmwBng3sf,小姑娘冰淇淋(红旗街长安路店),5条评价,￥8,冰淇淋,湖西路,https://www.dianping.com/shop/HaitdMOBmwBng3sf,http://p0.meituan.net/poipicadd/53cb2bf87f82d2621a07ac784358b11141875.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G6fiIZ3GUfLBlZRT,Cream Boulangerie,51条评价,￥47,甜品,桂林路,https://www.dianping.com/shop/G6fiIZ3GUfLBlZRT,https://p0.meituan.net/poiugc/c103a683799e79ee6e037bd22a5cd39f319681.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k1IZo710EGtFxqNY,冰淇淋大福,6条评价,￥16,冰淇淋,珠海路/经济开发区,https://www.dianping.com/shop/k1IZo710EGtFxqNY,https://p0.meituan.net/biztone/992b40bcc9f43b3e7146895c8fecfb4e501734.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G288jVArvbHEOIg7,皈宓,42条评价,￥41,甜品,南岭,https://www.dianping.com/shop/G288jVArvbHEOIg7,http://p0.meituan.net/poipicadd/c0ffcf08bc81fde2178d92bdf0466ba4642081.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1IGK65pdQiprpbb,肯德基(欧亚卖场三店),321条评价,￥28,西式快餐,欧亚卖场,https://www.dianping.com/shop/G1IGK65pdQiprpbb,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8b3BLfLz5QyiWLW,小姑娘冰淇淋万豪店,456条评价,￥7,冰淇淋,东方广场/光华学院,https://www.dianping.com/shop/G8b3BLfLz5QyiWLW,http://p1.meituan.net/deal/b47cdd38179b33767e3f1fe77b6aaced304649.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
iXMf8OmmEBKNuU9w,小姑娘冰淇淋(长影店),86条评价,￥15,冰淇淋,红旗街,https://www.dianping.com/shop/iXMf8OmmEBKNuU9w,http://p0.meituan.net/poipicadd/ea286089fb31d749edb98b5e1684285b55848.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaPIkWGmy0ua6Taj,费昂丝手工冰淇淋(迅驰广场店),10条评价,￥16,冰淇淋,净月大学城,https://www.dianping.com/shop/HaPIkWGmy0ua6Taj,https://img.meituan.net/content/2919b346676532113f1f56f2757eb5b12887974.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l4WhZ28X6mdBqtNf,麦当劳(宽城万达店),576条评价,￥26,西式快餐,火车站,https://www.dianping.com/shop/l4WhZ28X6mdBqtNf,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GaPRFuEIScjnFHdC,好利来(红旗万达店),694条评价,￥31,面包烘焙,红旗街,https://www.dianping.com/shop/GaPRFuEIScjnFHdC,http://p0.meituan.net/bbia/2036fc6bd9838ae9acd432d01588e9ea118411.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k2jWWAjUpJx3ja04,八喜甜品站(欧亚卖场店),47条评价,￥14,冰淇淋,欧亚卖场,https://www.dianping.com/shop/k2jWWAjUpJx3ja04,http://qcloud.dpfile.com/pc/nAL-nxZteTnRhWg_e-cjDWxZtRlbgzkH0ksSNULDMZZpD6PO3wpOWvNZxuNpyTcZbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
G4PthirM9oaZ79HT,麦当劳(华远路远大购物广场店),62条评价,￥28,西式快餐,金宇大路,https://www.dianping.com/shop/G4PthirM9oaZ79HT,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
F7aa5vC4zv5VKecV,费昂丝手工冰淇淋(中东大市场店),4条评价,￥15,冰淇淋,中东区域,https://www.dianping.com/shop/F7aa5vC4zv5VKecV,https://img.meituan.net/content/bc0bee7da8ca7c76f1d19ce89441a2982892412.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
iyPXx0XVBs7L3E4K,13DE MARZO CAFÉ(长春万象城店),151条评价,￥34,咖啡厅,全安广场,https://www.dianping.com/shop/iyPXx0XVBs7L3E4K,http://p0.meituan.net/merchant/ee040f311b2f72b6cab5b983d101169691508.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
